La magie des effets speciaux;3113;Sabine claque des doigts… et disparaît  -  ou bien elle se dedouble, et parle avec elle-même. Jamy se fait attaquer par un terrible dinosaure… pas plus grand que la main  -  ou bien il claque des doigts à son tour, et c'est Fred qui apparaît ! C'etait l'epoque de Georges Melies, et des premiers effets speciaux. CPS revient sur l'histoire et l'evolution de ces tours de prestidigitation, depuis le bricolage ingenieux à base de peinture en trompe-l'œil, jusqu'aux techniques ultramodernes de la Planete des singes. Comment Georges Melies faisait-il disparaître ses acteurs ? Et comment se servait-il des proprietes photochimiques de la pellicule pour dedoubler ses personnages ? Pour faire planer un vaisseau spatial dans un film de science-fiction, on a souvent recours au matte painting. C'est quoi exactement ? Comment se sert-on d'un fond bleu pour incruster les personnages dans un decor virtuel ? Et quand l'image est en mouvement, comment coordonne-t-on le deplacement de l'acteur et celui du paysage ?;Histoire culture et societe;Art et spectacle;2002
Histoire (s) de banlieues;3309;C’est dans les annees 80 qu’on a commence à parler de crise des banlieues. Depuis, les images de voitures incendiees et d’affrontements entre jeunes et policiers arrosent la une des journaux. Ces images refletent pourtant bien mal la realite de ces quartiers dits sensibles. F, J & S reviennent sur l’histoire de ces banlieues et de leurs habitants et nous offrent un eclairage rare et indispensable sur les origines de cette crise. Ils sont à la Courneuve - une cite de la banlieue Nord parisienne, où 13000 personnes vivent coincees entre deux autoroutes. Construits dans les annees 50, à seulement 3 kilometres de Paris, sur ce qui etait alors un petit coin de campagne, les grands ensembles futuristes de La Courneuve offraient à leur debut tout le confort moderne. Aujourd’hui, ces tours et ces barres interminables ont acquis une bien sinistre reputation. Quelle responsabilite les urbanistes et les architectes ont-ils dans cette affaire ? Pourquoi tant de familles modestes se retrouvent-elles prisonnieres de ces grands ensembles ? Et finalement, d’où vient cette curieuse idee de concentrer sur un mouchoir de poche un si grand nombre de cites dortoir ? Quelles solutions pourraient ameliorer le quotidien des habitants de ces quartiers ? Avec la complicite des habitants de la cite, des educateurs et animateurs du quartier des 4000, et du sociologue et ecrivain Azouz Begag, l’equipe de C’est pas sorcier tente de repondre à toutes ces questions. ;Histoire culture et societe;Economie et societe;2002
Le jeu de loi (les institutions de la Ve republique);3310;F, J & S suivent le parcours d’une loi, de sa redaction à son adoption. Ils nous font decouvrir tous les lieux emblematiques des Institutions de la Veme Republique. Les couloirs et les hemicycles de l’Assemblee Nationale et du Senat n’ont plus de secret pour eux. Ils rencontrent une deputee qui leur explique comment on prepare une proposition de loi. Dans la cour de l’elysee, ils assistent à l’arrivee des membres du gouvernement pour le conseil des ministres et interrogent une ministre sur ses fonctions. Ils penetrent egalement dans les salons prestigieux de Matignon et de l’elysee, ce qui leur donne l’occasion de detailler le rôle du gouvernement et du President de la Republique, comme de relever quelques anecdotes inedites... F, J & S nous offrent une belle - et indispensable – leçon d'education civique.;Histoire culture et societe;Economie et societe;2002
L'Euro est arrive !;3311;Le 1er janvier 2002 a sonne la fin de l'escudo, de la drachme, du florin, du shilling, et de huit autres monnaies europeennes. Seules la livre sterling et les couronnes danoises et suedoises beneficient encore d'un peu de temps avant de ceder leur place à la nouvelle monnaie unique. F, J & S nous offrent un eclaircissement - indispensable ! - sur l'Euro et ses enjeux veritables. Fred est à Londres et Sabine à Bruxelles. Tous deux se sont metamorphoses en experts de l'import-export. Ils apprennent à jongler avec les frais de change, le cours des devises et la fluctuation des taux de change. Si vous n'avez jamais rien compris à l'inflation, aux taux d'interêt, aux banques centrales ou à la suprematie du dollar, c'est le moment de suivre cette petite leçon d'economie ! Pour les petits... comme pour les grands ! ;Histoire culture et societe;Economie et societe;2002
Le magnetisme;4006;F, J & S nous font decouvrir tout ce qu'on peut faire aujourd'hui – du plus extraordinaire au plus quotidien – grâce à la force invisible des aimants. En fait, des aimants, on en trouve un peu partout ! Dans les voitures, dans les disques durs de nos ordinateurs… Sabine se rend dans les laboratoires du CNRS de Grenoble, pour explorer ce qui se passe au cœur de la matiere. Elle suit le travail de chercheurs qui s'affairent à la creation de l'un des aimants les plus puissants au monde. Nous partons ensuite pour l'Allemagne, pour y decouvrir un train qui, grâce à la force magnetique, vole litteralement au-dessus d'un rail unique. Jamy nous explique ce qu’est exactement un champ magnetique, cette force invisible qui agit sur la matiere. Comment le champ magnetique terrestre se cree-t-il ? Comment peut-on creer des aimants avec du courant electrique ? A l'inverse, comment produit-on de l'electricite avec des aimants ? ;Technologie, physique chimie;Physique et chimie;2002
Attention usines à risques !;4110;L'explosion de l'usine AZF à Toulouse, le 21 septembre 2001, nous a rappele que l'industrie chimique n'est pas sans risques ! Or des usines comme celle de Toulouse, il en existe des centaines... F, J & S se sont rendus au cœur de la plus grosse concentration de produits chimiques de France. Ils sont à Lyon, dans ce que l'on a surnomme « le couloir de la chimie ». Sur cette vaste zone industrielle sont stockes, manipules et transformes des produits le plus souvent explosifs, inflammables ou toxiques. Tout cela se passe le long du Rhône et de l'autoroute A7, au beau milieu de la ville… Quels risques ces usines representent-elles ? Quelles mesures de securite sont prises ? Et si une nouvelle catastrophe survenait, quelles pourraient en être les consequences ? ;Technologie, physique chimie;Technologie et industrie;2002
Les recettes du marketing;4315;Le lancement d'un produit nouveau, pour les industriels, c'est à chaque fois une enorme prise de risques. L'operation leur coûte une fortune… et sept fois sur dix, c'est l'echec ! Pour mettre toutes les chances de leur côte, ils font appel au savoir-faire du marketing et de la publicite. En quoi consiste ce savoir-faire ? Quelles en sont les recettes ? Pour le savoir F, J & S ont decide de lancer leur propre produit : un bonbon aux vertus magiques qui – ils l'esperent - fera fureur aupres des enfants. Ils ont mis à contribution les plus grandes agences de Paris pour offrir – en exclusivite – une vraie marque, un vrai packaging et une vraie campagne de pub à leur bonbon imaginaire. CPS nous offre un decryptage des methodes qui nous poussent à consommer toujours plus. ;Technologie, physique chimie;Communication;2002
Le TGV;4420;Combien le TGV possede-t-il de moteurs ? Comment fonctionnent-ils ? Comment a-t-on gagne en vitesse et en securite ? Quelles sont les limites qui s’imposent encore à la vitesse du train ? Quel sera le reseau des Lignes à Grande Vitesse de demain ? F, J & S ont profite de la nouvelle ligne qui s'est ouverte entre Marseille et Paris pour tout nous expliquer sur le fonctionnement du Train à Grande Vitesse. Nous les suivons à l'atelier de maintenance de Châtillon - où defilent les TGV qui ont besoin de petites reparations, puis à bord d'un TGV lance à grande vitesse vers Marseille - pour decouvrir en leur compagnie les astuces de pilotage de cet engin. Ils nous ouvrent egalement les portes du PRCI de la gare de Marseille, le cœur du reseau TGV. ;Technologie, physique chimie;Transport;2002
Quand les camions prennent le train (le ferroutage);4421;En 2000, 70% des marchandises qui ont transite par la France ont ete acheminees par la route. Seulement 20% d’entre elles sont passees par le train, tandis qu’une toute petite minorite _ à peine 2%… _ a pris le bateau. Resultat ? Un engorgement des routes françaises aux points de passage les plus sensibles. Ainsi, quatre à sept mille camions empruntent chaque jour la vallee de la Maurienne ! Quels problemes de pollution la saturation des vallees alpines pose-t-elle ? En matiere de securite, que peut-on faire ? Et si par exemple on chargeait certains camions sur des trains ? F, J & S nous expliquent tout sur les enjeux du transport routier. ;Technologie, physique chimie;Transport;2002
Les grands vaisseaux des rois;4422;En 1492, Christophe Colomb foule le continent americain. C'est le debut des grandes decouvertes. Des Antilles à l’Afrique, des Indes au Canada, les nations europeennes fixent bientôt leurs colonies aux quatre coins de la planete. Nos rois europeens se lancent alors dans la construction d'immenses vaisseaux de guerre qui protegeront les navires marchands et serviront à se faire la guerre. F, J & S sont à Rochefort. Ils nous font decouvrir l’ancien arsenal et la corderie royale. Ils suivent surtout la construction d'une replique parfaite de la magnifique fregate – l'Hermione - qui emporta La Fayette vers les insurges americains. Menes par Georges Washington, ces insurges reclamaient alors leur independance face à la couronne d'Angleterre. ;Technologie, physique chimie;Transport;2002
Le bêtisier c'est pas sorcier !;10;Betissier;Emission speciale;Emission speciale;2003
Un zoo pas si bête (best of) Beauval;11;Pourquoi l'elephant a-t-il de grandes oreilles ? Pourquoi le chat ne rugit-il jamais ? Quand elle se penche pour boire, par quel miracle la girafe ne s’evanouit-elle pas ? Et le serpent, pourquoi a-t-il les yeux plus gros que le ventre ? F, J & S nous entraînent à la decouverte des coulisses du parc zoologique de Beauval. Entre une rencontre avec des tigres blancs en manque de melanine, une drôle de conversation avec des elephants anglophones, et un plongeon au milieu des lamantins - ces creatures pataudes que certains marins prirent pour des sirenes… - ils reprennent quelques unes de leurs meilleures explications sur le monde animal. ;Emission speciale;Emission speciale;2003
L'estuaire de la Gironde;1107;Signale depuis la mer par le majestueux phare de Cordouan et borde, d'une rive à l'autre, de falaises de calcaire et de vignobles reputes, l'estuaire de la Gironde est le plus vaste estuaire d'Europe. La Garonne et la Dordogne - qui se rejoignent là avant d'aller se jeter dans l'ocean atlantique - y deversent leurs eaux chargees de sediments, tandis qu'avec la maree montante, des quantites considerables d'eau de mer s'engouffrent elles aussi dans l'estuaire. F, J & S nous expliquent comment, au fil du temps, la rencontre de ces eaux douces et salees a sculpte le paysage. Comment les côtes sableuses evoluent-elles sous l’action des courants marins et du deferlement des vagues ? Pourquoi les deux rives de l’estuaire sont-elles si differentes ? Comment les fragiles îles de l’archipel girondin sont-elles apparues ? Lamproie, bar, maigre ou esturgeon… D’où viennent les poissons qui traversent la Gironde ? ;La terre et l'univers;Geologie;2003
Les ocres annoncent la couleur;1108;Les ocres ornaient dejà les parois des grottes decorees par nos ancêtres prehistoriques. Aujourd’hui, elles affichent leurs couleurs flamboyantes sur les façades des maisons provençales. Pour comprendre l’origine de ces pigments naturels, il faut remonter 230 millions en arriere, lorsque la Provence se trouvait entierement recouverte par la mer. Entre Roussillon et Rustrel, F, J & S sont partis à la decouverte des gisements d’ocre qui, avec leurs cheminees de fees et leurs fabuleuses couleurs, font de notre belle Provence un veritable Colorado. ;La terre et l'univers;Geologie;2003
